eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
1451994,1999,02,13,21,46,28.70,102.8258,-4.9794,700,2.1015,0
17198558,2011,03,25,21,44,18.21,109.5132,-5.1621,700,3.71862,0
300154,1992,03,17,19,02,13   ,109.5,-6.5,662,3.3,0
612165570,2018,06,22,20,57,43.65,108.3305,-5.0316,656.4,5.43681,0
484365,1986,10,18,22,09,33.39,109.9477,-5.5495,652.3,5.94216,0
15634840,2010,05,31,15,45,12.82,108.1441,-5.0687,652.1,4.02183,0
13530014,2007,05,06,21,48,26   ,108.87,-4.72,650,4.1,0
3213943,2002,04,17,21,40,16.61,107.0829,-4.4467,650,4.1229,0
608079050,2015,12,05,06,51,34.72,106.8422,-4.264,645,4.93146,0
1007142,1997,01,19,02,27,14.35,108.2946,-5.0604,643.5,5.1336,0
529480,1985,03,08,00,24,43.26,106.8088,-4.3695,638.5,5.63895,0
296331,1992,04,19,02,13,23.70,109.8,-6.1,629,3.3,0
603794709,2013,11,17,17,20,39.50,108.044,-4.9952,628.6,4.42611,0
609604648,2016,10,19,00,26,01.15,108.1269,-4.8957,620.7,6.24537,0
8106435,2006,02,19,21,05,15.54,108.1941,-5.1458,610,4.72932,0
16103667,2009,08,09,22,17,31.28,106.9912,-4.5572,608.3,2.91006,0
3760502,2002,04,17,21,33,13.68,107.0859,-4.4923,600,4.22397,0
7376220,2004,07,26,19,37,43.96,103.4138,-2.6789,600,4.22397,0
649732,1980,03,17,19,49,57.92,107.1958,-4.6886,600,4.62825,0
674784,1978,10,02,05,39,17.38,107.0377,-4.6494,600,5.1336,0
7375830,2004,07,25,14,35,19.04,104.0705,-2.5712,580.8,7.155,0
103593,1995,05,13,21,00,56.82,108.8586,-5.312,576.2,5.84109,0
558958,1984,02,11,19,12,16.95,109.5168,-5.464,571.3,4.93146,0
808220,1969,06,21,15,12,11.23,109.5786,-5.4043,566,5.74002,0
618630269,2019,04,01,03,26,33.60,109.9,-6.38,557,4.22397,0
13309010,2007,12,30,10,46,29.78,109.9352,-5.5957,556,3.81969,0
767036,1972,11,05,10,59,56.41,109.9807,-5.6713,556,4.32504,0
615021242,2016,11,08,17,21,22.51,109.9834,-5.6566,550.6,4.22397,0
16154714,2009,05,01,19,27,10.12,109.6962,-5.7868,550,3.01113,0
601819780,2012,10,09,23,22,36.34,109.8894,-5.7441,550,3.92076,0
602856003,2013,01,18,18,55,08.10,109.9322,-5.7612,550,3.92076,0
290174,1992,05,05,22,36,56.03,109.9033,-6.08,550,4.83039,0
1331962,1998,12,02,05,31,07.70,106.8534,-6.3092,527.5,3.21327,0
17173819,2010,05,27,11,18,40.31,108.9742,-5.6183,504.4,3.1122,0
209158,1993,09,21,07,40,35.79,104.7251,-3.9063,500,4.62825,0
64455,1995,12,19,07,08,16.47,109.7917,-6.0005,500,4.62825,0
571178,1983,08,31,01,05,37.08,105.5158,-4.3108,500,4.72932,0
604646535,2013,08,27,14,02,20.68,107.9298,-5.1891,484.9,3.1122,0
10613176,2006,03,30,01,32,59.14,106.4871,-4.9052,483,3.1122,0
1029993,1997,06,01,11,19,21.85,106.9694,-4.8217,470,4.02183,0
2992556,2002,04,21,19,24,05.87,108.3027,-5.4053,468.3,5.23467,0
12073137,2008,11,11,04,17,54.90,107.6365,-5.7658,450,3.61755,0
17497838,2011,09,15,16,41,43.49,109.6251,-5.9998,450,3.61755,0
1445167,1999,01,30,14,34,50.40,107.6588,-5.3376,441.4,3.01113,0
1060523,1997,12,25,07,39,10   ,103.9611,-5.1078,422.5,4.8,0
3756098,2002,01,15,11,56,03.02,107.515,-5.4342,400,3.31434,0
7312887,2004,03,18,08,10,53.79,104.2703,-2.9269,400,3.71862,0
12082022,2009,01,22,02,04,24.93,108.5013,-5.5513,400,3.92076,0
268388,1992,10,18,20,11,41.40,100.6,-3.5,400,4,0
7068275,2003,08,22,23,54,22.90,104.0847,-2.65,400,4.02183,0
7321634,2004,03,30,02,39,11.21,105.2045,-3.4815,393.3,3.01113,0
6695776,2003,04,18,18,36,43.31,104.2923,-2.8762,390.2,2.80899,0
7188896,2003,11,21,10,30,09.76,104.1196,-3.6207,387,2.60685,0
12805747,2007,08,16,16,15,42.11,107.6854,-6.0278,380,3.71862,0
3328476,2001,08,14,20,26,27.93,107.4981,-5.4809,379.4,3.1122,0
9601863,2006,07,30,09,49,39.10,103.5742,-3.4544,370.2,2.91006,0
3801520,2002,08,30,01,17,29.85,108.5556,-5.6958,367.9,3.1122,0
3269290,2001,02,13,20,46,04.84,105.5224,-2.7548,361.3,3.1122,0
16148128,2010,10,28,14,39,39.07,104.159,-3.2151,360.6,4.22397,0
6593046,2003,02,22,17,22,03.17,104.0382,-2.2219,359.3,3.1122,0
970098,1996,06,16,03,39,40.50,102.52,-5.28,353.9,3.51648,0
7187243,2003,11,19,00,35,01.66,106.7728,-2.2458,353.6,2.80899,0
3268928,2001,02,10,03,43,04.16,104.6332,-4.48,351.6,3.21327,0
619569138,2020,11,22,18,10,27.10,103.758,-3.2256,350,3.01113,0
617446335,2018,01,15,17,52,39.55,104.0833,-3.2815,350,3.31434,0
17197255,2011,03,19,14,21,45.81,107.4003,-6.2506,350,3.51648,0
605700603,2014,10,31,20,41,59.90,103.9595,-3.4975,350,3.51648,0
617449209,2018,03,10,13,40,35.88,103.5143,-3.0571,350,3.51648,0
2402602,2000,07,20,23,49,34.39,107.3717,-5.6094,350,3.61755,0
604030791,2014,02,01,20,56,58.90,103.9681,-2.8774,350,3.61755,0
17188760,2010,12,28,04,28,36.38,107.6643,-7.483,350,3.71862,0
616315955,2019,07,26,00,40,07.40,103.9568,-3.2944,350,3.71862,0
600955252,2012,03,14,16,33,51.45,106.5434,-4.8467,350,3.92076,0
611805174,2018,03,06,14,34,07.03,106.7462,-5.1104,350,3.92076,0
611928316,2018,04,23,13,51,37.42,104.1843,-3.2702,350,4.02183,0
9306539,2006,07,14,21,30,46.83,103.9427,-3.2897,350,4.1229,0
307032,1992,01,12,18,26,18.78,103.6529,-3.7516,350,4.2,0
540967,1984,10,09,13,44,53.32,103.7404,-3.1328,350,4.42611,0
406670,1989,04,07,03,25,14.04,104.1493,-3.0083,350,4.72932,0
264598,1992,11,26,10,28,55.40,106.4522,-5.7655,350,4.8,0
611201,1981,09,09,12,54,31.23,106.491,-5.1323,350,4.93146,0
871251,1964,01,14,08,24,46.16,104.224,-3.0476,350,5.03253,0
823777,1968,04,11,03,36,48.34,107.9806,-5.8347,350,5.1336,0
17182316,2010,09,18,14,37,06.87,108.1169,-5.8252,349,3.21327,0
7065674,2003,08,20,05,31,23.18,108.054,-5.674,345.2,3.21327,0
1445274,1999,01,30,21,59,43.40,106.8754,-4.8821,344.5,3.81969,0
1957557,1999,11,09,16,45,23.41,104.8614,-3.8836,337.9,3.51648,0
6856541,2003,05,30,07,14,58.46,105.2337,-3.5312,333.4,2.91006,0
1031546,1997,06,11,04,50,34.79,109.0878,-6.0101,330,4.02183,0
866011,1964,07,13,12,30,42.16,106.3265,-5.3731,330,4.42611,0
1539039,1999,03,07,01,32,28.28,107.4768,-5.9465,327.1,5.1336,0
258946,1992,12,24,17,57,14.60,101.2,-2.9,327,4,0
277238,1992,08,13,11,25,11.90,103.3,-4.7,323,2.7,0
12080367,2009,01,05,11,46,19.99,107.7846,-5.6886,321.7,3.31434,0
9751653,2006,12,10,10,28,42.07,109.8652,-6.7169,320,3.92076,0
1206172,1998,09,22,07,01,43.50,103.0105,-4.4093,320,4.5,0
2784691,2000,11,10,10,57,03.89,106.1131,-4.4499,319.8,3.31434,0
291228,1992,05,13,18,21,51.30,102.4,-5.7,319,3,0
8296107,2005,03,30,04,25,51.31,107.7725,-5.7408,318.8,3.31434,0
308438,1992,01,25,12,39,44.60,101.1,-2.3,317,3.9,0
611053280,2017,09,25,20,08,23.80,107.7974,-5.9145,317,4.1229,0
608483859,2016,03,14,13,29,11.64,107.2392,-5.7212,312.7,4.32504,0
304913,1992,02,23,07,33,12.60,106.3,-5.9,312,3.3,0
614399717,2018,11,15,15,16,50.11,108.0621,-6.1339,310.9,4.02183,0
948859,1996,02,19,16,53,53.32,107.8843,-6.2862,310,3.92076,0
7375799,2004,07,25,11,59,41.01,108.0806,-6.149,310,4.1229,0
329850,1991,06,22,18,18,38.54,107.2064,-5.5378,310,4.52718,0
164980,1994,07,17,04,42,42.89,107.4442,-6.0158,309.9,5.33574,0
6536776,2003,01,14,13,05,49.17,103.8194,-2.6493,309.3,3.71862,0
13242477,2007,10,15,05,28,37   ,109.54,-7.18,309,3.1,0
2784854,2000,11,12,22,51,07.64,103.9009,-2.6013,308.5,3.21327,0
6589035,2003,02,16,19,34,24.67,105.793,-3.8933,305.8,2.91006,0
606792977,2012,11,12,18,28,40.40,108.06,-7.13,305,3.1,0
12698079,2008,07,08,03,37,44.20,107.9231,-6.1817,303.2,3.41541,0
601109574,2012,06,08,07,04,23.55,107.4601,-5.8827,302,4.52718,0
17179218,2010,07,28,20,36,52.64,106.9909,-6.1469,301.4,3.01113,0
686101,1978,02,05,18,18,17.88,104.2603,-3.4512,301,5.03253,0
301162,1992,03,24,20,28,20.49,106.5002,-5.9676,300,3.1,0
617416259,2019,03,12,19,27,23.45,108.4071,-5.6772,300,3.1122,0
602859395,2013,02,22,09,08,30.32,103.5001,-2.7643,300,3.21327,0
6835846,2003,05,06,09,09,47.62,108.9658,-4.988,300,3.31434,0
2204677,2000,03,21,21,12,45.30,104.6207,-7.4993,300,3.4,0
600733980,2012,01,18,16,32,59.11,105.8109,-5.4861,300,3.41541,0
608586881,2016,03,02,12,13,15.65,103.22,-2.8574,300,3.41541,0
2682149,2002,01,07,22,55,22.09,107.0304,-5.7523,300,3.51648,0
617461246,2018,12,15,13,21,36.22,107.9274,-6.5186,300,3.51648,0
617438446,2019,12,17,11,12,42.13,107.5455,-6.0471,300,3.51648,0
13291131,2007,12,17,05,42,37.00,103.0559,-3.105,300,3.61755,0
606908789,2013,12,27,12,04,29.80,107.4297,-5.4915,300,3.61755,0
617411212,2019,01,21,03,06,19.48,103.8073,-3.7399,300,3.61755,0
619721516,2020,12,31,22,19,34.90,103.8116,-2.9329,300,3.61755,0
1002705,1996,12,20,20,02,31.34,106.3312,-5.9437,300,3.71862,0
1033242,1997,06,22,03,07,14.33,107.2234,-6.0124,300,3.71862,0
617453529,2018,06,23,21,41,33.82,107.7939,-5.907,300,3.71862,0
12635887,2009,03,29,20,22,18.28,103.1466,-3.2984,300,3.81969,0
602389915,2012,11,24,00,34,52.63,107.8177,-6.4993,300,3.81969,0
607188096,2015,03,10,00,59,13.03,107.927,-6.2221,300,3.81969,0
607673805,2015,07,29,00,34,19.77,104.2087,-3.114,300,3.81969,0
611951167,2018,05,14,13,50,10.87,107.4685,-6.0831,300,3.81969,0
613568470,2018,10,24,21,45,23.63,107.2466,-5.9307,300,3.81969,0
617589003,2020,02,16,08,30,37.57,107.219,-6.1782,300,3.81969,0
2202321,2000,03,01,19,33,37   ,107.2331,-5.4857,300,3.9,0
12801425,2007,08,10,03,15,57.91,107.3012,-6.0724,300,3.92076,0
12079524,2008,12,30,09,42,19.76,108.3115,-6.3369,300,3.92076,0
605416358,2014,08,18,19,47,45.99,107.9171,-6.2856,300,3.92076,0
7420171,2004,10,20,15,47,42.86,108.0452,-6.289,300,4.02183,0
12082509,2009,01,27,19,23,36.20,108.2173,-6.4251,300,4.02183,0
15637462,2010,07,05,04,12,46.95,107.7585,-6.0438,300,4.02183,0
382734,1989,12,01,18,44,43.73,108.3205,-6.1318,300,4.1229,0
3318185,2001,05,12,18,07,37.06,108.0332,-5.6342,300,4.1229,0
3791439,2002,07,10,16,59,25.58,107.6541,-5.6528,300,4.1229,0
606920094,2014,07,20,18,46,53.82,107.8093,-6.256,300,4.1229,0
618835532,2020,08,13,19,03,44.88,103.4857,-3.0019,300,4.1229,0
12813934,2007,08,26,09,58,27.29,107.3182,-5.836,300,4.22397,0
11533908,2008,05,29,01,30,33.76,107.4935,-5.8652,300,4.22397,0
619620641,2020,12,09,04,41,22.15,103.8157,-3.3256,300,4.22397,0
11920725,2007,04,09,14,56,39.91,107.4895,-5.9238,300,4.32504,0
17039200,2011,08,30,09,56,00.52,107.4122,-5.8913,300,4.32504,0
938741,1997,08,29,05,19,56.50,102.518,-3.283,300,4.5,0
518692,1985,08,23,00,19,58.10,103.3852,-2.7973,300,4.52718,0
364495,1990,07,29,14,16,53.48,104.8477,-3.8684,300,4.52718,0
383106,1989,12,06,01,54,52.19,107.6763,-5.8044,300,4.62825,0
322050,1991,08,06,15,46,26.77,107.8485,-6.1829,300,4.62825,0
300897,1992,03,22,15,45,18.49,107.5742,-5.5096,300,4.7,0
812138,1969,02,12,16,08,51.45,107.7755,-5.8363,300,4.72932,0
486049,1986,09,08,11,51,27.69,108.4075,-6.3806,300,4.72932,0
378208,1990,02,10,23,04,09.52,104.3932,-3.8613,300,4.72932,0
283570,1992,07,22,16,22,59   ,108.7,-6.9,300,4.8,0
262543,1992,11,14,02,48,17.97,108.6706,-7.22,300,4.8,0
263705,1992,11,21,03,25,46.94,107.6967,-6.2985,300,4.8,0
787690,1971,02,25,09,32,42.42,107.6098,-5.6414,300,4.83039,0
175396,1994,05,28,08,49,49.55,107.1867,-5.9367,300,5.1336,0
1080990,1998,03,10,02,11,51.40,109.0165,-7.173,300,5.3,0
1090235,1998,04,05,04,28,34.60,101.2718,-3.6356,300,5.3,0
1699698,1999,06,18,22,21,43.75,106.3288,-5.2808,298.5,3.61755,0
13266864,2007,11,15,15,31,57   ,105.27,-4.07,298,4.3,0
283545,1992,07,22,12,01,34.70,106.9,-6.1,298,4.8,0
604273281,2014,03,24,15,46,33.06,103.9403,-3.4311,297.6,4.83039,0
618655473,2020,06,20,13,42,36.33,107.8549,-6.2806,297.2,3.21327,0
618619313,2018,01,02,20,58,33.80,107.77,-7.02,295,2.7,0
1062898,1998,01,07,10,32,13.30,109.9514,-6.6449,292.9,5,0
608096600,2015,08,27,04,10,56.64,102.2392,-2.0999,292.1,3.1122,0
13665141,2007,08,08,17,05,06.60,107.4779,-5.9168,292.1,6.75072,0
3928934,2002,09,20,20,47,42.36,108.2527,-6.0211,291.7,4.32504,0
260324,1992,12,31,21,25,11.70,109,-6.2,290,4.1,0
386448,1989,11,08,15,20,52.47,108.096,-6.2627,289,5.03253,0
12799858,2007,08,08,17,04,58.22,107.6567,-6.0354,288.3,6.44751,0
3412806,2001,04,24,18,37,28.80,106.9935,-6.0215,288.2,4.62825,0
585164,1983,01,18,22,47,01.90,107.576,-6.6614,288.1,4.42611,0
306620,1992,01,09,01,37,56.10,102.3,-4.1,288,3.1,0
8303827,2005,04,29,19,23,04.19,104.883,-4.6224,286.5,3.21327,0
2781602,2000,09,20,13,58,13.02,104.7582,-2.9756,285.4,3.21327,0
7385114,2004,08,04,17,24,54.85,106.4721,-5.3485,285.3,3.21327,0
185836,1994,02,17,02,54,12.81,106.6075,-5.4411,284.7,4.72932,0
304544,1992,02,20,02,12,55.50,109.9,-7.6,283,4.8,0
266662,1992,10,09,03,10,34.40,100,-2,281,4,0
12074862,2008,11,26,05,25,24.83,106.8491,-5.6636,280.4,4.02183,0
618620351,2018,02,05,09,36,29.70,106.07,-5.26,280,4.22397,0
12799380,2007,08,08,19,19,01.08,106.9622,-6.2321,279.4,3.51648,0
281030,1992,07,08,14,58,16.70,102.1,-4.7,277,3,0
12893758,2008,04,25,05,04,14   ,104.54,-2.92,277,4.6,0
17182162,2010,09,15,08,53,52.98,107.5929,-5.8055,276.6,3.41541,0
621461683,2020,03,03,21,19,44.80,103.35,-3.21,275,3.2,0
15686815,2010,11,13,07,52,04.19,109.4814,-6.9371,273.4,4.42611,0
2772532,2000,06,08,14,15,46.87,102.2302,-5.1325,271.8,3.21327,0
3793815,2002,06,11,05,20,49.04,108.6881,-6.7441,271.6,3.41541,0
297952,1992,04,30,08,03,18.60,108.9,-6.5,271,3.2,0
606931848,2015,01,19,22,32,40.13,103.9022,-3.8942,270.7,3.61755,0
617450240,2018,04,01,21,13,46.50,108.7315,-5.5443,270.5,3.41541,0
603988616,2013,10,04,08,32,15.18,103.7078,-3.382,270.2,3.01113,0
82227,1995,10,31,05,53,50.72,109.0725,-7.0876,270,4.1229,0
264327,1992,11,24,16,51,32.90,107.1,-6.2,269,2.8,0
261537,1992,11,07,20,26,42.90,109.4,-7.7,269,3.2,0
2795218,2001,05,08,16,32,41.45,108.361,-6.5465,267.6,4.1229,0
9675040,2006,09,17,19,46,45.19,109.7152,-8.6214,267.4,3.21327,0
286584,1992,06,11,06,49,20.30,108.2,-5.8,267,3.2,0
12080808,2009,01,09,05,13,29.14,103.8433,-3.1542,266.7,3.01113,0
9750396,2006,11,28,07,55,15.93,109.2757,-6.5598,266.4,3.81969,0
91586,1995,08,31,15,49,19.23,107.0306,-5.8292,266.3,4.83039,0
3320024,2001,05,27,05,42,56.58,106.008,-3.602,264.7,3.01113,0
562057,1984,01,30,17,34,21.60,108.9183,-6.5658,264.4,5.23467,0
602007897,2011,10,20,16,22,13.70,108.72,-7.32,264,2.5,0
611818503,2016,12,14,03,27,12.50,106.59,-6.41,262,4.72932,0
7325794,2004,04,04,11,45,05.88,108.9415,-6.6521,261.4,2.91006,0
1050930,1997,11,05,10,47,25.91,108.4075,-6.3664,260,4.22397,0
1959920,1999,12,11,22,28,01.14,109.0523,-6.4664,260,4.22397,0
296057,1992,04,16,18,53,15.34,108.7932,-6.6956,260,4.7,0
266451,1992,10,07,14,28,49.20,102.1,-4.6,260,4.8,0
614458843,2018,12,07,13,49,21.55,108.4315,-7.0497,259.6,4.1229,0
17153735,2010,03,30,14,32,55.71,103.6041,-3.6786,259.1,3.1122,0
15850357,2009,04,04,19,52,45.40,107.98,-6.92,259,2.6,0
7451675,2004,12,24,23,54,47.06,109.2227,-6.5906,258.8,4.62825,0
277554,1992,08,15,19,34,56.50,106.9,-6.4,258,3,0
10597133,2006,03,04,10,44,51.64,104.5929,-4.1171,257.4,4.72932,0
17184290,2010,10,25,11,23,20.18,102.6193,-3.3877,256.5,3.21327,0
15880826,2010,04,05,10,53,41.90,109.21,-7.4,256,2.9,0
299487,1992,03,12,12,22,12.10,107.2,-8.9,256,3,0
9306525,2006,07,14,15,09,33.44,107.3515,-5.9044,256,3.81969,0
617412605,2019,01,29,13,14,40.99,109.1171,-7.1066,255.9,3.1122,0
6585727,2003,02,12,10,01,22.79,102.6814,-2.3661,254.6,2.91006,0
15882190,2010,07,24,19,56,42   ,103.04,-4.46,254,3.4,0
8715217,2006,09,09,17,48,56.22,109.7562,-6.9667,253.5,4.72932,0
17190378,2011,01,17,05,15,54.09,101.7262,-2.3026,253,3.01113,0
3332317,2001,09,23,16,04,22.21,103.5057,-4.6839,252.4,3.1122,0
8313801,2005,09,24,07,14,20.62,106.6278,-5.5294,250.7,3.51648,0
602012839,2012,02,25,16,55,51.80,109.63,-7.19,250,2.7,0
17176411,2010,06,24,21,22,14.01,104.602,-2.9659,250,2.91006,0
607262940,2015,04,15,19,36,33.84,107.2949,-5.4438,250,2.91006,0
617443894,2017,11,06,23,10,49.01,101.9603,-2.3121,250,3.31434,0
601566551,2012,08,20,08,52,24.51,108.8876,-7.1178,250,3.41541,0
610789366,2017,06,23,23,48,31.63,101.9032,-2.5403,250,3.41541,0
611310393,2017,10,16,06,30,52.95,102.2644,-2.1859,250,3.41541,0
17498141,2011,09,20,00,14,04.77,102.7887,-2.66,250,3.51648,0
606930995,2015,01,06,15,40,11.39,104.3683,-4.5171,250,3.51648,0
617807875,2020,03,09,17,02,19.84,104.3686,-4.306,250,3.51648,0
17183064,2010,10,02,06,29,50.59,107.9499,-6.273,250,3.61755,0
602388964,2012,11,07,15,42,29.12,103.6868,-2.9088,250,3.61755,0
607635015,2015,05,16,12,16,53.95,109.1071,-6.766,250,3.61755,0
13270851,2007,11,21,01,12,56.89,109.5764,-6.6408,250,3.71862,0
17204016,2011,05,20,05,46,42.10,103.144,-2.6785,250,3.71862,0
607633546,2015,05,02,19,37,22.61,109.3626,-6.444,250,3.71862,0
617409917,2020,01,12,08,18,32.63,102.7081,-3.2929,250,3.71862,0
113218,1995,03,10,11,06,35.85,107.7965,-6.9823,250,3.81969,0
1109192,1998,05,28,17,13,42.45,109.6895,-6.4335,250,3.92076,0
2425643,2000,03,29,17,45,59.87,103.1557,-2.9528,250,4.02183,0
3268047,2001,02,02,15,22,12.17,106.924,-5.8341,250,4.02183,0
2794731,2001,04,13,14,48,36.52,108.161,-6.1094,250,4.02183,0
6250652,2002,12,01,17,38,59.02,106.9623,-5.8997,250,4.02183,0
12702211,2009,03,01,19,31,40.19,102.3398,-2.1116,250,4.02183,0
1076167,1998,02,10,10,50,58.29,108.176,-6.5441,250,4.1229,0
2253022,2001,10,22,00,50,01.89,103.2193,-3.1124,250,4.1229,0
611019134,2017,08,17,04,35,07.98,103.054,-3.1498,250,4.1229,0
611685728,2018,02,11,06,48,54.32,108.4805,-6.7233,250,4.1229,0
611852738,2018,04,02,13,02,14.83,107.3182,-6.1788,250,4.1229,0
612741568,2018,09,24,17,53,41.62,107.1387,-6.0129,250,4.1229,0
991172,1996,10,12,15,36,28.41,104.3457,-4.1957,250,4.22397,0
16398766,2011,02,22,17,13,35.92,108.0926,-6.5615,250,4.22397,0
378503,1990,02,14,16,44,34.30,108.1147,-6.6407,250,4.32504,0
615072211,2016,11,25,05,31,53.27,107.1209,-6.042,250,4.32504,0
610617930,2017,05,07,01,12,40.56,106.7981,-5.6825,250,4.32504,0
456400,1987,10,28,18,55,01.48,109.4283,-6.517,250,4.42611,0
247515,1993,02,12,04,14,27.23,108.9078,-5.5078,250,4.42611,0
91587,1995,08,31,15,50,18.76,106.5552,-5.7954,250,4.42611,0
2794904,2001,04,22,01,32,47.73,109.0623,-7.0467,250,4.42611,0
3760233,2002,04,15,14,41,44.45,102.7807,-2.4595,250,4.52718,0
612490286,2017,07,11,09,09,54.92,109.8723,-7.13,250,4.52718,0
819660,1968,06,02,20,32,12.01,109.479,-6.6332,250,4.62825,0
251629,1993,01,10,12,03,16.98,109.3481,-5.6322,250,4.62825,0
289045,1992,06,28,05,36,49.43,107.2443,-6.8207,250,4.8,0
698300,1977,05,09,11,36,55.85,104.5517,-2.947,250,4.93146,0
508146,1985,12,12,12,39,00.65,108.2242,-6.673,250,5.03253,0
776072,1972,02,08,14,12,22.97,109.5905,-6.5198,250,5.1336,0
695334,1977,08,31,10,03,48.96,103.8613,-3.2882,250,5.1336,0
269684,1992,10,25,14,37,46.89,106.9994,-5.7516,250,5.43681,0
617804397,2020,03,18,23,54,49.33,109.3995,-6.7988,249.5,4.62825,0
618627404,2018,12,01,21,22,26.60,108.07,-7.35,244,2.2,0
2772714,2000,06,09,19,51,07.70,104.14,-4.7903,243.4,3.51648,0
2791071,2000,06,11,00,10,44.20,103.576,-3.1488,243.3,4.9,0
608343560,2016,01,25,12,54,10.02,108.362,-6.6904,242.8,4.22397,0
600085235,2011,10,11,09,07,54.88,102.8756,-2.778,242.2,3.71862,0
15880856,2010,04,06,07,36,44   ,108.01,-6.73,242,3,0
3412047,2001,03,13,23,11,47   ,100.3092,-2.1284,240,4.8,0
601863605,2012,09,15,21,11,19.74,103.3173,-4.0883,239,3.1122,0
2776088,2000,07,14,05,37,47.76,103.9938,-3.8618,238.9,3.41541,0
116056,1995,03,30,22,54,01   ,103.55,-5.48,238.7,3.51648,0
606806711,2013,02,05,01,05,11.70,108.25,-7.46,238,3.1,0
618633042,2019,08,19,16,00,29.80,108.87,-6.87,238,4.52718,0
618634617,2019,11,03,18,13,36.80,108.25,-7.11,236,3.2,0
861155,1965,01,17,20,57,41.93,109.0061,-6.8049,234.6,5.94216,0
391413,1989,09,01,11,57,24.46,108.3409,-6.6979,234.4,5.33574,0
6256707,2002,12,12,00,48,38.04,105.089,-4.4556,234.2,3.71862,0
7370226,2004,07,11,12,55,43.86,104.4014,-5.033,234,3.1122,0
619645513,2021,01,07,19,05,35.01,109.1834,-6.889,234,4.22397,0
606928733,2014,12,03,13,31,57.39,102.9745,-2.7528,233.7,2.80899,0
295290,1992,04,10,16,15,00.23,104.4157,-4.3134,233.5,5.53788,0
618625147,2018,08,12,06,37,22.20,108.18,-7.16,232,3.3,0
609915798,2016,10,19,21,03,55.43,102.4611,-2.3505,231.8,3.21327,0
604067407,2014,02,26,02,36,56.39,108.2467,-6.8686,231.5,4.32504,0
12073999,2008,11,18,11,06,55.31,109.1124,-6.9645,231.1,4.22397,0
1095272,1998,04,29,09,13,05.90,103.436,-4.2865,231,3.1122,0
239336,1993,04,19,09,17,53.40,109.1,-7,231,3.7,0
615351280,2017,08,28,13,29,36.10,108.96,-7.18,231,4.22397,0
2772103,2000,06,06,01,40,55.11,102.537,-3.7122,230.9,3.41541,0
2220417,2000,02,28,01,20,09.80,109.9414,-7.1206,230.9,5.03253,0
15860735,2009,12,17,21,12,42.40,109.12,-7.19,230,2.8,0
3334611,2001,10,19,09,49,27.14,109.0273,-6.2667,230,3.92076,0
13341263,2008,01,24,23,10,24.21,109.4554,-6.7165,230,3.92076,0
7166374,2003,10,26,14,40,18.45,103.2855,-2.8917,230,4.02183,0
8307962,2005,06,21,12,33,47.07,102.6311,-3.132,230,4.02183,0
614595028,2019,01,06,20,19,28.84,102.9822,-2.8783,229.7,4.1229,0
15635937,2010,06,15,18,13,15.61,108.2609,-6.8336,229.6,3.92076,0
3182876,2002,06,16,18,31,11.33,102.4847,-2.323,229.2,5.53788,0
279883,1992,07,01,10,04,27.80,104.7,-5,228,4.7,0
939218,1997,08,31,21,56,38.70,103.786,-3.303,227.5,3.21327,0
609382922,2016,07,02,06,09,00.32,109.1274,-7.2221,227.1,3.92076,0
610235513,2017,01,27,22,23,55.68,102.8304,-2.8764,226,4.02183,0
7007242,2003,07,26,08,11,51.30,104.4171,-4.185,225.5,3.92076,0
618622959,2018,05,25,03,58,56.30,107.02,-6.35,225,3.6,0
269426,1992,10,24,02,53,22.80,106.9,-5.5,225,3.9,0
6532351,2003,01,07,05,39,31.63,103.4552,-2.8987,224.6,4.02183,0
801298,1969,12,21,15,11,19.82,108.2271,-6.5677,224.4,4.93146,0
9750535,2006,11,29,11,51,28.20,101.8784,-2.6184,223,3.41541,0
346579,1990,12,07,12,17,42.27,108.8055,-6.9511,222.6,4.93146,0
618985535,2020,09,06,16,45,25.15,102.3349,-2.1255,222.1,4.72932,0
13266866,2007,11,15,15,34,56.60,107.49,-4.39,222,4.62825,0
3791094,2002,07,06,14,34,22.19,104.3158,-6.6236,221.9,3.21327,0
603988038,2013,09,21,14,18,37.18,104.6753,-4.4624,221.3,3.71862,0
616301998,2019,08,17,17,23,35.66,108.994,-6.8388,221.3,4.22397,0
17186841,2010,12,11,18,22,35.67,106.4709,-5.5008,221.2,3.21327,0
606941600,2013,03,26,17,08,33.71,107.5028,-5.8718,219.6,3.01113,0
608078246,2014,09,03,16,09,45.30,102.92,-2.86,219,4.02183,0
618619365,2018,01,04,06,15,04.60,102.99,-3.02,219,4.32504,0
834950,1967,06,26,20,47,24.48,109.153,-6.882,219,4.52718,0
722932,1975,10,15,03,43,52.38,109.2431,-6.7679,219,4.62825,0
864533,1964,09,20,03,25,35.76,108.9561,-6.833,219,5.03253,0
1045189,1997,10,02,12,11,01   ,105.4254,-4.3232,218.1,4,0
625086500,2021,01,06,23,44,29.80,103.49,-3.8,218,4.32504,0
564684,1983,11,10,11,32,36.56,109.0748,-6.8785,218,5.03253,0
617625116,2020,02,23,06,49,55.51,108.9716,-6.988,217.4,4.1229,0
290656,1992,05,09,15,10,51   ,104.6,-4.9,217,2.8,0
12655518,2007,05,15,00,39,55.97,109.2641,-6.7975,217,4.62825,0
